name,ID,KEGG,HMDB,BiGG
"L-seryl-tRNA(ser)",m02416c,C02553,NA,NA
"L-sorbose",m02417c,C08356,HMDB0001266,NA
"LTD4",m02418c,C05951,NA,leuktrD4
"LTD4",m02418r,C05951,NA,leuktrD4
"LTD4",m02418s,C05951,NA,leuktrD4
"L-threonyl-tRNA(thr)",m02419c,C02992,NA,NA
"L-tryptophanyl-tRNA(trp)",m02420c,C03512,NA,NA
"L-tyrosyl-tRNA(tyr)",m02421c,C02839,NA,NA
"lumisterol 3",m02422c,NA,HMDB0006505,lum3
"L-valyl-tRNA(val)",m02423c,C02554,NA,NA
"L-xylonate",m02424c,C05411,NA,xylnt
"L-xylulose",m02425c,C00312,HMDB0000751,xylu__L
"lysine",m02426c,C00047,HMDB0000182,lys__L
"lysine",m02426l,C00047,HMDB0000182,lys__L
"lysine",m02426m,C00047,HMDB0000182,lys__L
"lysine",m02426n,C00047,HMDB0000182,lys__L
"lysine",m02426p,C00047,HMDB0000182,lys__L
"lysine",m02426s,C00047,HMDB0000182,lys__L
"lysosomal-enzyme-D-mannose",m02427c,C03706,NA,NA
"lysosomal-enzyme-N-acetyl-D-glucosaminyl-phospho-D-mannose",m02428c,C04789,NA,NA
"lysyl-proline",m02429c,NA,NA,NA
"m2emgacpail heparan sulfate",m02430r,NA,NA,m2emgacpail_hs
"m2gacpail heparan sulfate",m02431r,NA,NA,m2gacpail_hs
"m3emgacpail heparan sulfate",m02432r,NA,NA,m3emgacpail_hs
"m3gacpail heparan sulfate",m02433r,NA,NA,m3gacpail_hs
"m3gacpail_prot heparan sulfate",m02434r,NA,NA,m3gacpail_prot_hs
"m3gacpail_prot heparan sulfate",m02434c,NA,NA,m3gacpail_prot_hs
"m3gacpail_prot heparan sulfate",m02434s,NA,NA,m3gacpail_prot_hs
"m7G(5')pppAm",m02435c,C01972,NA,NA
"m7G(5')pppm6Am (mRNA containing an N6,2'-O-dimethyladenosine cap)",m02436c,C04833,NA,NA
"m7G(5')pppRm-RNA (mRNA containing a 2'-O-methylpurine cap)",m02437c,C04802,NA,NA
"m7G(5')pppR-RNA",m02438c,C02339,NA,NA
"malate",m02439c,C00149,HMDB0000156,mal__L
"malate",m02439m,C00149,HMDB0000156,mal__L
"malonate",m02440c,C00383,HMDB0000691,NA
"malonate",m02440m,C00383,HMDB0000691,NA
"malonate",m02440s,C00383,HMDB0000691,NA
"malonic-dialdehyde",m02441c,C19440,HMDB0006112,NA
"malonyl-[ACP]",m02442c,C01209,NA,malACP
"malonyl-carnitin",m02443c,NA,HMDB0002095,NA
"malonyl-carnitin",m02443m,NA,HMDB0002095,NA
"malonyl-carnitin",m02443p,NA,HMDB0002095,NA
"malonyl-carnitin",m02443r,NA,HMDB0002095,NA
"malonyl-CoA",m02444c,C00083,HMDB0001175,malcoa
"malonyl-CoA",m02444m,C00083,HMDB0001175,malcoa
"malonyl-CoA",m02444p,C00083,HMDB0001175,malcoa
"malonyl-CoA",m02444r,C00083,HMDB0001175,malcoa
"maltodecaose",m02445c,NA,NA,NA
"maltodecaose",m02445s,NA,NA,NA
"maltoheptaose",m02446c,NA,NA,NA
"maltoheptaose",m02446s,NA,NA,NA
"maltohexaose",m02447c,C01936,NA,NA
"maltohexaose",m02447s,C01936,NA,NA
"maltononaose",m02448c,NA,NA,NA
"maltononaose",m02448s,NA,NA,NA
"maltopentaose",m02449c,NA,NA,NA
"maltopentaose",m02449s,NA,NA,NA
"maltose",m02450c,C00208,HMDB0000163,malt
"maltose",m02450l,C00208,HMDB0000163,malt
"maltose",m02450s,C00208,HMDB0000163,malt
"maltotetraose",m02451c,C02052,HMDB0001296,NA
"maltotetraose",m02451s,C02052,HMDB0001296,NA
"maltotriose",m02452c,C01835,HMDB0001262,malttr
"maltotriose",m02452l,C01835,HMDB0001262,malttr
"maltotriose",m02452s,C01835,HMDB0001262,malttr
"mannose",m02453c,C00159,HMDB0000169,man
"mannose",m02453g,C00159,HMDB0000169,man
"mannose",m02453l,C00159,HMDB0000169,man
"mannose",m02453r,C00159,HMDB0000169,man
"mannose",m02453s,C00159,HMDB0000169,man
"mannose-1-phosphate",m02454c,C00636,HMDB0006330,man1p
"mannose-6-phosphate",m02455c,C00275,NA,man6p
"margaric acid",m02456c,NA,HMDB0002259,hpdca
"margaric acid",m02456l,NA,HMDB0002259,hpdca
"margaric acid",m02456r,NA,HMDB0002259,hpdca
"margaric acid",m02456s,NA,HMDB0002259,hpdca
"mead acid",m02457c,NA,HMDB0010378,NA
"mead acid",m02457l,NA,HMDB0010378,NA
"mead acid",m02457r,NA,HMDB0010378,NA
"mead acid",m02457s,NA,HMDB0010378,NA
"eumelanin",m02458c,C17937,NA,NA
"eumelanin",m02458s,C17937,NA,NA
"melatonin radical",m02459c,NA,NA,NA
"melatonin",m02460c,C01598,HMDB0001389,melatn
"mem2emgacpail heparan sulfate",m02461r,NA,NA,mem2emgacpail_hs
"mem2emgacpail_prot heparan sulfate",m02462r,NA,NA,mem2emgacpail_prot_hs
"mem2emgacpail_prot heparan sulfate",m02462c,NA,NA,mem2emgacpail_prot_hs
"mem2emgacpail_prot heparan sulfate",m02462s,NA,NA,mem2emgacpail_prot_hs
"memgacpail heparan sulfate",m02463r,NA,NA,memgacpail_hs
"mercaptopyruvate",m02464c,C00957,NA,mercppyr
"mercaptopyruvate",m02464m,C00957,NA,mercppyr
"mesaconate",m02465m,C01732,HMDB0000749,mescon
"mesaconyl-CoA",m02466m,C06028,NA,mescoa
"metformin",m02467c,C07151,NA,NA
"metformin",m02467s,C07151,NA,NA
"methacrylyl-CoA",m02468m,C03460,NA,2mp2coa
"methaneselenol",m02469c,C05703,NA,NA
"methanol",m02470c,C00132,HMDB0001875,meoh
"methanol",m02470l,C00132,HMDB0001875,meoh
"methanol",m02470r,C00132,HMDB0001875,meoh
"methanol",m02470s,C00132,HMDB0001875,meoh
"methionine",m02471c,C00073,HMDB0000696,met__L
"methionine",m02471l,C00073,HMDB0000696,met__L
"methionine",m02471m,C00073,HMDB0000696,met__L
"methionine",m02471s,C00073,HMDB0000696,met__L
"methionyl-peptide",m02472c,C11440,NA,NA
"methylamine",m02473c,C00218,HMDB0000164,mma
"methylarsonate",m02474c,C07294,NA,NA
"methylglyoxal",m02475c,C00546,NA,mthgxl
"methylglyoxal",m02475s,C00546,NA,mthgxl
"methylimidazole-acetaldehyde",m02476c,C05827,NA,3mldz
"methylimidazoleacetic acid",m02477c,C05828,HMDB0002820,3mlda
"methylimidazoleacetic acid",m02477s,C05828,HMDB0002820,3mlda
"methyl-indole-3-acetate",m02478c,NA,NA,NA
"methylmalonate",m02479c,C02170,HMDB0000202,NA
"methylmalonate",m02479m,C02170,HMDB0000202,NA
"methylmalonyl-CoA",m02480m,C00683,NA,mmcoa__S
"methylthioribose-1p",m02481c,C04188,NA,5mdr1p
"Mg2+",m02482c,C00305,NA,NA
"Mg2+",m02482s,C00305,NA,NA
"mgacpail heparan sulfate",m02483r,NA,NA,mgacpail_hs
"mitoACP",m02484m,C03688,NA,NA
"mitoApo-[ACP]",m02485c,C03688,NA,NA
"mitoApo-[ACP]",m02485m,C03688,NA,NA
"mitooxidized thioredoxin",m02486m,C00343,NA,NA
"mitothioredoxin",m02487c,C00342,NA,NA
"mitothioredoxin",m02487m,C00342,NA,NA
"molybdopterin",m02488c,C05924,NA,NA
"monodehydroascorbate",m02489c,C01041,NA,NA
"monofucosyllactoisooctaosylceramide",m02490c,G04561,NA,NA
"monosialylgalactosylgloboside",m02491c,G00098,NA,NA
"myo-inositol-hexakisphosphate",m02492c,C01204,NA,minohp
"myo-inositol-hexakisphosphate",m02492n,C01204,NA,minohp
"myo-inositol-polyphosphate",m02493c,C11525,NA,NA
"myristic acid",m02494c,C06424,HMDB0000806,ttdca
"myristic acid",m02494l,C06424,HMDB0000806,ttdca
"myristic acid",m02494r,C06424,HMDB0000806,ttdca
"myristic acid",m02494s,C06424,HMDB0000806,ttdca
"myristoyl-CoA",m02495c,C02593,HMDB0001521,tdcoa
"myristoyl-CoA",m02495m,C02593,HMDB0001521,tdcoa
"myristoyl-CoA",m02495p,C02593,HMDB0001521,tdcoa
"myristoyl-CoA",m02495r,C02593,HMDB0001521,tdcoa
"N(omega)-(ADP-D-ribosyl)-L-arginine",m02496c,C01201,NA,NA
"N-(omega)-hydroxyarginine",m02497c,C05933,NA,nwharg
"N,N-chitobiosyldiphosphodolichol",m02498c,C04537,NA,chito2pdol__L
"N,N-dimethyldopaminequinone",m02499c,NA,NA,NA
"N,N-dimethylindoliumolate",m02500c,NA,NA,NA
"N1,N12-diacetylspermine",m02501c,C03413,HMDB0002172,NA
"N1,N12-diacetylspermine",m02501p,C03413,HMDB0002172,NA
"N1,N8-diacetylspermidine",m02502c,NA,NA,NA
"N1-acetylspermidine",m02503c,C00612,HMDB0001276,NA
"N1-acetylspermidine",m02503p,C00612,HMDB0001276,NA
"N1-acetylspermine",m02504c,C02567,HMDB0001186,NA
"N1-acetylspermine",m02504p,C02567,HMDB0001186,NA
"N1-methyl-2-pyridone-5-carboxamide",m02505c,C05842,NA,NA
"N1-methyl-4-pyridone-5-carboxamide",m02506c,C05843,NA,NA
"n2m2masn",m02507g,G00015,NA,n2m2masn
"n2m2mn",m02508l,NA,NA,n2m2mn
"n2m2nm",m02509l,NA,NA,n2m2nm
"n2m2nmasn",m02510g,G00019,NA,n2m2nmasn
"n2m2nmasn",m02510l,G00019,NA,n2m2nmasn
"n2m2nmasn",m02510s,G00019,NA,n2m2nmasn
"n2m2nmn",m02511l,NA,NA,n2m2nmn
"n3m2masn",m02512g,NA,NA,n3m2masn
"N4-(acetyl-beta-D-glucosaminyl)asparagine",m02513c,C04540,NA,NA
"N4-acetylaminobutanal",m02514c,C05936,HMDB0004226,n4abutn
"n4m2masn",m02515g,NA,NA,n4m2masn
"n5m2masn",m02516c,NA,NA,n5m2masn
"n5m2masn",m02516g,NA,NA,n5m2masn
"n5m2masn",m02516s,NA,NA,n5m2masn
"N6,N6,N6-trimethyl-L-lysine",m02517c,C03793,HMDB0001325,tmlys
"N6,N6,N6-trimethyl-L-lysine",m02517r,C03793,HMDB0001325,tmlys
"N8-acetylspermidine",m02518c,C01029,NA,NA
"Na+",m02519c,C01330,HMDB0000588,na1
"Na+",m02519g,C01330,HMDB0000588,na1
"Na+",m02519p,C01330,HMDB0000588,na1
"Na+",m02519r,C01330,HMDB0000588,na1
"Na+",m02519s,C01330,HMDB0000588,na1
"N-acetyl-5-methoxykynuramine",m02520c,NA,NA,NA
"N-acetyl-beta-D-glucosaminylamine",m02521c,C01239,NA,NA
"N-acetyl-D-glucosaminyldiphosphodolichol",m02522c,C04500,NA,naglc2p__L
"N-acetyl-D-glucosaminylphosphatidylinositol",m02523c,C01288,NA,acgpail_hs
"N-acetyl-D-glucosaminylphosphatidylinositol",m02523r,C01288,NA,acgpail_hs
"N-acetyl-D-mannosamine",m02524c,C00645,NA,acmana
"N-acetyl-D-mannosamine",m02524r,C00645,NA,acmana
"N-acetyl-D-mannosamine",m02524s,C00645,NA,acmana
"N-acetylgalactosamine",m02525c,C01074,NA,acgal
"N-acetylgalactosamine",m02525g,C01074,NA,acgal
"N-acetylgalactosamine",m02525l,C01074,NA,acgal
"N-acetylgalactosamine-1-phosphate",m02526c,NA,HMDB0006480,acgal1p
"N-acetylglucosamine",m02527c,C00140,HMDB0000215,acgam
"N-acetylglucosamine",m02527l,C00140,HMDB0000215,acgam
"N-acetylglucosamine",m02527r,C00140,HMDB0000215,acgam
"N-acetylglucosamine",m02527s,C00140,HMDB0000215,acgam
"N-acetylglucosamine-1-phosphate",m02528c,C04256,NA,acgam1p
"N-acetylglucosamine-6-phosphate",m02529c,C00357,NA,acgam6p
"N-acetyl-L-alanine",m02530c,NA,NA,NA
"N-acetyl-L-alanine",m02530m,NA,NA,NA
"N-acetyl-L-asparagine",m02531c,NA,NA,NA
"N-acetyl-L-asparagine",m02531m,NA,NA,NA
"N-acetyl-L-aspartate",m02532c,C01042,HMDB0000812,Nacasp
"N-acetyl-L-aspartate",m02532m,C01042,HMDB0000812,Nacasp
"N-acetyl-L-cystathionine",m02533m,NA,NA,NA
"N-acetyl-L-cysteine",m02534m,NA,NA,NA
"N-acetyl-L-glutamate 5-semialdehyde",m02535m,C01250,HMDB0006488,acg5sa
"N-acetyl-L-glutamate",m02536m,C00624,HMDB0001138,acglu
"N-acetyl-L-glutamate-5-phosphate",m02537m,C04133,HMDB0006456,acg5p
"N-acetyl-LTE4",m02538c,NA,NA,NA
"N-acetyl-LTE4",m02538n,NA,NA,NA
"N-acetylmannosamine-6-phosphate",m02539c,C04257,NA,acmanap
"N-acetylmethionine",m02540c,C02712,HMDB0011745,NA
"N-acetylmethionine",m02540m,C02712,HMDB0011745,NA
"N-acetylmuramate",m02541c,C02713,NA,NA
"N-acetylmuramoyl-ala",m02542c,C02999,NA,NA
"N-acetylneuraminate",m02543c,C19910,HMDB0000230,acnam
"N-acetylneuraminate",m02543l,C19910,HMDB0000230,acnam
"N-acetylneuraminate",m02543n,C19910,HMDB0000230,acnam
"N-acetylneuraminate-9-phosphate",m02544c,C06241,NA,acnamp
"N-acetyl-O-acetylneuraminate",m02545c,C03708,NA,NA
"N-acetylornithine",m02546c,C00437,HMDB0003357,acorn
"N-acetylputrescine",m02547c,C02714,HMDB0002064,aprut
"N-acetyl-S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-L-cysteine",m02548c,NA,NA,NA
"N-acetyl-serotonin",m02549c,C00978,NA,Nacsertn
"N-acetyl-seryl-aspartate",m02550c,NA,NA,NA
"N-acetyl-seryl-aspartyl-lysyl-proline",m02551c,NA,NA,NA
"NAD+",m02552c,C00003,HMDB0000902,nad
"NAD+",m02552m,C00003,HMDB0000902,nad
"NAD+",m02552n,C00003,HMDB0000902,nad
"NAD+",m02552p,C00003,HMDB0000902,nad
"NAD+",m02552r,C00003,HMDB0000902,nad
"NAD+",m02552s,C00003,HMDB0000902,nad
"NADH",m02553c,C00004,HMDB0001487,nadh
"NADH",m02553m,C00004,HMDB0001487,nadh
"NADH",m02553p,C00004,HMDB0001487,nadh
"NADH",m02553r,C00004,HMDB0001487,nadh
"NADH",m02553s,C00004,HMDB0001487,nadh
"NADP+",m02554c,C00006,HMDB0000217,nadp
"NADP+",m02554l,C00006,HMDB0000217,nadp
"NADP+",m02554m,C00006,HMDB0000217,nadp
"NADP+",m02554n,C00006,HMDB0000217,nadp
"NADP+",m02554p,C00006,HMDB0000217,nadp
"NADP+",m02554r,C00006,HMDB0000217,nadp
"NADP+",m02554s,C00006,HMDB0000217,nadp
"NADPH",m02555c,C00005,HMDB0000221,nadph
"NADPH",m02555l,C00005,HMDB0000221,nadph
"NADPH",m02555m,C00005,HMDB0000221,nadph
"NADPH",m02555n,C00005,HMDB0000221,nadph
"NADPH",m02555p,C00005,HMDB0000221,nadph
"NADPH",m02555r,C00005,HMDB0000221,nadph
"naphthalene",m02556c,C00829,NA,npthl
"naphthalene",m02556s,C00829,NA,npthl
"naphthalene-1,2-diol",m02557c,C03012,NA,NA
"N-arachidonoylglycine",m02558m,NA,NA,NA
"N-carbamoyl-L-aspartate",m02559c,C00438,NA,cbasp
"NEFA blood pool in",m02560s,NA,NA,NA
"NEFA blood pool out",m02561s,NA,NA,NA
"neocasomorphin (1-5)",m02562c,NA,NA,NA
"neocasomorphin",m02563c,NA,NA,NA
"nervonic acid",m02564c,C08323,HMDB0002368,nrvnc
"nervonic acid",m02564l,C08323,HMDB0002368,nrvnc
"nervonic acid",m02564r,C08323,HMDB0002368,nrvnc
"nervonic acid",m02564s,C08323,HMDB0002368,nrvnc
"neungc",m02565c,C03410,NA,NA
"neuromedin B(1-3)",m02566c,NA,NA,NA
"neuromedin B(4-10)",m02567c,NA,NA,NA
"neuromedin B",m02568c,NA,NA,NA
"neuromedin N(1-4)",m02569c,NA,NA,NA
"neuromedin N",m02570c,NA,NA,NA
"neurotensin 1-10",m02571c,NA,NA,NA
"neurotensin 11-13",m02572c,NA,NA,NA
"neurotensin",m02573c,C01836,NA,NA
"N-formimino-L-glutamate",m02574c,C00439,HMDB0000854,forglu
"N-formyl-GAR",m02575c,C04376,NA,fgam
"N-formylmethionyl-tRNA",m02576c,C03294,NA,NA
"NG,NG-dimethyl-L-arginine",m02577c,C03626,NA,NA
"NH3",m02578c,C00014,NA,NA
"NH3",m02578m,C00014,NA,NA
"NH3",m02578n,C00014,NA,NA
"NH3",m02578p,C00014,NA,NA
"NH3",m02578r,C00014,NA,NA
"NH3",m02578s,C00014,NA,NA
"NH4+",m02579c,C00014,HMDB0000051,nh4
"NH4+",m02579m,C00014,HMDB0000051,nh4
"NH4+",m02579s,C00014,HMDB0000051,nh4
"N-hydroxy-1-aminonaphthalene",m02580c,C14789,NA,NA
"nicotinamide D-ribonucleotide",m02581c,C00455,HMDB0000229,nmn
"nicotinamide D-ribonucleotide",m02581m,C00455,HMDB0000229,nmn
"nicotinamide D-ribonucleotide",m02581n,C00455,HMDB0000229,nmn
"nicotinamide ribonucleoside",m02582c,C03150,NA,rnam
"nicotinamide",m02583c,C00153,NA,ncam
"nicotinamide",m02583s,C00153,NA,ncam
"nicotinate D-ribonucleoside",m02584c,C05841,NA,nicrns
"nicotinate ribonucleotide",m02585c,C01185,NA,nicrnt
"nicotinate ribonucleotide",m02585n,C01185,NA,nicrnt
"nicotinate",m02586c,C00253,HMDB0001488,nac
"nicotinate",m02586s,C00253,HMDB0001488,nac
"nifedipine",m02587c,C07266,NA,nifedipine
"nifedipine",m02587s,C07266,NA,nifedipine
"nitrite",m02588c,C00088,HMDB0002786,NA
"nitrite",m02588s,C00088,HMDB0002786,NA
"nitrogen",m02589c,C00697,NA,NA
"nitrosoperoxycarbonate",m02590c,NA,NA,NA
"nitryl-chloride",m02591c,NA,NA,NA
"nLc5Cer(G00051)",m02592c,G00051,NA,NA
"nLc5Cer",m02593c,C04938,NA,acglcgal14acglcgalgluside_hs
"nLc5Cer",m02593g,C04938,NA,acglcgal14acglcgalgluside_hs
"nLc6Cer",m02594c,G00067,NA,galacglcgal14acglcgalgluside_hs
"nLc6Cer",m02594g,G00067,NA,galacglcgal14acglcgalgluside_hs
"nLc7Cer",m02595c,G00068,NA,acglc13galacglcgal14acglcgalgluside_hs
"nLc7Cer",m02595g,G00068,NA,acglc13galacglcgal14acglcgalgluside_hs
"nLc8Cer",m02596c,G00069,NA,galacglc13galacglcgal14acglcgalgluside_hs
"nLc8Cer",m02596g,G00069,NA,galacglc13galacglcgal14acglcgalgluside_hs
"nm2masn",m02597g,NA,NA,nm2masn
"nm4masn",m02598g,NA,NA,nm4masn
"N-methyl-4,6,7-trihydroxy-1,2,3,4-tetrahydroisoquinoline",m02599c,NA,NA,NA
"N-methylethanolamine-phosphate",m02600c,C01210,NA,NA
"N-methylhistamine",m02601c,C05127,HMDB0000898,mhista
"N-methylputrescine",m02602c,C02723,HMDB0003661,nmptrc
"N-methylsalsolinol",m02603c,NA,HMDB0003892,NA
"N-methylserotonin",m02604c,C06212,NA,nmthsrtn
"N-methyltryptamine",m02605c,C06213,NA,NA
"N-methyltyramine",m02606c,C02442,HMDB0003633,NA
"NNAL-N-glucuronide",m02607c,C19606,NA,NA
"N-nitrosomethanamine",m02608c,C19568,NA,NA
"NO",m02609c,C00533,HMDB0003378,no
"NO",m02609s,C00533,HMDB0003378,no
"noladin-ether",m02610c,NA,NA,NA
"nonadecanoylcarnitine",m02611c,NA,NA,NA
"nonadecanoylcarnitine",m02611m,NA,NA,NA
"nonadecanoylcarnitine",m02611r,NA,NA,NA
"nonadecanoyl-CoA",m02612c,NA,NA,NA
"nonadecanoyl-CoA",m02612m,NA,NA,NA
"nonadecanoyl-CoA",m02612r,NA,NA,NA
"nonadecylic acid",m02613c,C16535,HMDB0000772,NA
"nonadecylic acid",m02613l,C16535,HMDB0000772,NA
"nonadecylic acid",m02613r,C16535,HMDB0000772,NA
"nonadecylic acid",m02613s,C16535,HMDB0000772,NA
"nonanoic acid",m02614c,C01601,HMDB0000847,NA
"nonanoic acid",m02614s,C01601,HMDB0000847,NA
"nonanoyl-[ACP]",m02615c,NA,NA,NA
"nonanoyl-CoA",m02616c,C01942,HMDB0013028,NA
"nonanoyl-CoA",m02616m,C01942,HMDB0013028,NA
"noradrenaline",m02617c,C00547,HMDB0000216,nrpphr
"noradrenaline",m02617s,C00547,HMDB0000216,nrpphr
"noradrenochrome",m02618c,NA,NA,NA
"noradrenochrome-O-semiquinone",m02619c,NA,NA,NA
"norepinephrine sulfate",m02620c,NA,HMDB0002062,nrpphrsf
"norepinephrine sulfate",m02620s,NA,HMDB0002062,nrpphrsf
"norlaudanosoline",m02621c,C06350,NA,NA
"normetanephrine",m02622c,C05589,HMDB0000819,normete__L
"N-pantothenoylcysteine",m02623c,C04079,NA,NA
"N-pantothenoylcysteine",m02623m,C04079,NA,NA
"N-retinylidene-N-retinylethanolamine",m02624c,NA,NA,NA
"N-substituted amino acid",m02625c,C03523,NA,NA
"N-substituted aminoacyl tRNA",m02626c,C03880,NA,NA
"N-tetradecanoylglycylpeptide",m02627c,C03881,NA,NA
"N-trimethyl-2-aminoethylphosphonate",m02628c,C06459,NA,ntm2amep
"O-1-alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine",m02629c,C04756,NA,dak2gpe_hs
"O2",m02630c,C00007,HMDB0001377,o2
"O2-",m02631c,C00704,HMDB0002168,o2s
"O2",m02630g,C00007,HMDB0001377,o2
"O2",m02630l,C00007,HMDB0001377,o2
"O2",m02630m,C00007,HMDB0001377,o2
"O2-",m02631m,C00704,HMDB0002168,o2s
"O2",m02630n,C00007,HMDB0001377,o2
"O2-",m02631n,C00704,HMDB0002168,o2s
"O2",m02630p,C00007,HMDB0001377,o2
"O2-",m02631p,C00704,HMDB0002168,o2s
"O2",m02630r,C00007,HMDB0001377,o2
"O2",m02630s,C00007,HMDB0001377,o2
"O2-",m02631s,C00704,HMDB0002168,o2s
"O2-4a-cyclic-tetrahydrobiopterin",m02632c,NA,NA,NA
"O2-4a-cyclic-tetrahydrobiopterin",m02632n,NA,NA,NA
"OAA",m02633c,C00036,HMDB0000223,oaa
"OAA",m02633m,C00036,HMDB0000223,oaa
"OAA",m02633p,C00036,HMDB0000223,oaa
"O-acetylcarnitine",m02634c,C02571,HMDB0000201,acrn
"O-acetylcarnitine",m02634m,C02571,HMDB0000201,acrn
"O-acetylcarnitine",m02634p,C02571,HMDB0000201,acrn
"O-acetylcarnitine",m02634r,C02571,HMDB0000201,acrn
"O-butanoylcarnitine",m02635c,C02862,HMDB0002013,NA
"O-butanoylcarnitine",m02635m,C02862,HMDB0002013,NA
"ocosatetraenoylcarnitine",m02636c,NA,NA,adrncrn
"ocosatetraenoylcarnitine",m02636m,NA,NA,adrncrn
"ocosatetraenoylcarnitine",m02636r,NA,NA,adrncrn
"octadecatrienoylcarnitine",m02637c,NA,NA,NA
"octadecatrienoylcarnitine",m02637m,NA,NA,NA
"octadecatrienoylcarnitine",m02637r,NA,NA,NA
"octadecenoylcarnitine(11)",m02638c,NA,NA,NA
"octadecenoylcarnitine(11)",m02638m,NA,NA,NA
"octadecenoylcarnitine(11)",m02638r,NA,NA,NA
"octadecenoylcarnitine(5)",m02639c,NA,HMDB0005065,odecrn
"octadecenoylcarnitine(5)",m02639m,NA,HMDB0005065,odecrn
"octadecenoylcarnitine(5)",m02639r,NA,HMDB0005065,odecrn
"octadecenoylcarnitine(7)",m02640c,NA,NA,vacccrn
"octadecenoylcarnitine(7)",m02640m,NA,NA,vacccrn
"octadecenoylcarnitine(7)",m02640r,NA,NA,vacccrn
"octanoate radical",m02641c,NA,NA,NA
"octanoic acid",m02642c,C06423,HMDB0000482,octa
"octanoic acid",m02642s,C06423,HMDB0000482,octa
"octanoyl-[ACP]",m02643c,C05752,NA,NA
"octanoyl-CoA",m02644c,C01944,HMDB0001070,occoa
"octanoyl-CoA",m02644m,C01944,HMDB0001070,occoa
"octanoyl-CoA",m02644p,C01944,HMDB0001070,occoa
"O-D-mannosylprotein",m02645c,C02863,NA,NA
"oleate",m02646c,C00712,HMDB0000207,ocdcea
"oleate",m02646l,C00712,HMDB0000207,ocdcea
"oleate",m02646r,C00712,HMDB0000207,ocdcea
"oleate",m02646s,C00712,HMDB0000207,ocdcea
"oleoyl-CoA",m02647c,C00510,HMDB0001322,odecoa
"oleoyl-CoA",m02647m,C00510,HMDB0001322,odecoa
"oleoyl-CoA",m02647p,C00510,HMDB0001322,odecoa
"oleoyl-CoA",m02647r,C00510,HMDB0001322,odecoa
"omega-3-arachidonic acid",m02648c,NA,HMDB0002177,eicostet
"omega-3-arachidonic acid",m02648l,NA,HMDB0002177,eicostet
"omega-3-arachidonic acid",m02648r,NA,HMDB0002177,eicostet
"omega-3-arachidonic acid",m02648s,NA,HMDB0002177,eicostet
"omega-carboxy-trinor-LTB4",m02649m,NA,NA,NA
"omega-carboxy-trinor-LTB4",m02649p,NA,NA,NA
"omega-COOH-dinor-LTE4-CoA",m02650p,NA,NA,NA
"omega-COOH-tetranor-LTE3",m02651p,NA,NA,NA
"omega-COOH-tetranor-LTE3-CoA",m02652p,NA,NA,NA
"omeprazole",m02653c,C07324,HMDB0001913,omeprazole
"omeprazole",m02653s,C07324,HMDB0001913,omeprazole
"O-methylhippurate",m02654c,NA,NA,NA
"O-phospho-L-homoserine",m02655c,C01102,NA,phom
"O-phosphoprotamine",m02656c,C02729,NA,NA
"O-propanoylcarnitine",m02657c,C03017,HMDB0000824,pcrn
"O-propanoylcarnitine",m02657m,C03017,HMDB0000824,pcrn
"O-propanoylcarnitine",m02657p,C03017,HMDB0000824,pcrn
"ornithine",m02658c,C00077,HMDB0000214,orn
"ornithine",m02658m,C00077,HMDB0000214,orn
"ornithine",m02658s,C00077,HMDB0000214,orn
"orotate",m02659c,C00295,HMDB0000226,orot
"orotate",m02659s,C00295,HMDB0000226,orot
"orotidine-5-phosphate",m02660c,C01103,NA,orot5p
"oxalate",m02661c,C00209,NA,oxa
"oxalate",m02661m,C00209,NA,oxa
"oxalate",m02661p,C00209,NA,oxa
"oxalate",m02661s,C00209,NA,oxa
"oxalosuccinate",m02662c,C05379,NA,NA
"oxalosuccinate",m02662m,C05379,NA,NA
"oxalosuccinate",m02662p,C05379,NA,NA
"oxidized adrenal ferredoxin",m02663c,C00667,NA,NA
"oxidized dithiothreitol",m02664c,C01119,NA,dttOX
"oxidized ferredoxin",m02665c,C00139,NA,NA
"oxidized ferredoxin",m02665m,C00139,NA,NA
"oxidized thioredoxin",m02666c,C00343,NA,trdox
"oxidized thioredoxin",m02666m,C00343,NA,trdox
"oxidized thioredoxin",m02666n,C00343,NA,trdox
"oxo-xanthurenate",m02667c,NA,NA,NA
"oxytocin 1-8",m02668c,NA,NA,NA
"oxytocin",m02669c,C00746,NA,NA
"P1,P4-bis(5-adenosyl)-tetraphosphate",m02670c,C01260,NA,ap4a
"P1,P4-bis(5-guanosyl)-tetraphosphate",m02671c,C01261,NA,NA
"PA6",m02672g,G00018,NA,s2l2fn2m2masn
"PA6",m02672l,G00018,NA,s2l2fn2m2masn
"PA6",m02672s,G00018,NA,s2l2fn2m2masn
"paclitaxel",m02673c,C07394,NA,taxol
"paclitaxel",m02673s,C07394,NA,taxol
"palmitate",m02674c,C00249,HMDB0000220,hdca
"palmitate",m02674l,C00249,HMDB0000220,hdca
"palmitate",m02674p,C00249,HMDB0000220,hdca
"palmitate",m02674r,C00249,HMDB0000220,hdca
"palmitate",m02674s,C00249,HMDB0000220,hdca
"palmitolate",m02675c,C08362,HMDB0003229,hdcea
"palmitolate",m02675l,C08362,HMDB0003229,hdcea
"palmitolate",m02675r,C08362,HMDB0003229,hdcea
