Row,deltaFPmat1,deltaFPmat2,deltaFPmat3,deltaFPmat4,deltaFPmat5,deltaFPmat6,deltaFPmat7,deltaFPmat8,deltaFPmat9,deltaFPmat10,deltaFPmat11,deltaFPmat12,deltaFPmat13,deltaFPmat14,deltaFPmat15,deltaFPmat16,deltaFPmat17,deltaFPmat18,deltaFPmat19,deltaFPmat20,deltaFPmat21,deltaFPmat22,deltaFPmat23
"THF-skin",0.479507121991678,0.479505799729294,0.481351011074604,0.479507121991678,0.479507116477437,0.479503179721722,0.479502977176609,0.479507602388451,0.479507146399279,0.479507137089976,0.479507115504777,0.479507121991678,0.479507122471185,0.479507121991678,0.479507090649552,0.479507250928262,0.479507882050364,0.479507877147532,0.479507115003663,0.47952212916842,0.479505608144822,0.479510799672161,0.479507319160596
"thiosulfate-skin",0,0.00344910063769527,0.00136881007290912,0.00811816734847481,0.0081249161817514,0.00672627797454814,0.00107235913243928,0.00117560744771472,0.00435364720212145,0.00419086598286203,0.00423921994786841,0.00469464617910192,0.00471052544860176,0.0047040282766786,0.00471599370027573,0.00471379825825263,0.00471107568485504,0.00471383882640097,0.004704578393016,0.00472258260252975,0.00470999694815982,0.00471094877820882,0.00471278665364627
"thymidine-skin",0.451745258920005,0.546486985701639,1.0000000197886,1.00000000036012,0.999999412810882,0.999399501671472,0.952936171568711,0.534991137153553,0.472078277755692,0.554537076804726,0.554995319084112,0.557507285533515,0.62272405169518,0.68308375616906,0.758833217800807,0.758988553177388,0.758984625066178,0.758984565204232,0.759046430050498,0.758984536823186,0.758993112410732,0.758991822667825,0.75898678646586
"thymine-skin",0.103933211908647,0.149105011611279,0.103933716491237,0.112392852281954,0.116913993174458,0.119561405736764,0.117063544675964,0.131739335379461,0.152988173218997,0.152988256105505,0.158568517222307,0.158571033183809,0.158569443819345,0.158579972471543,0.158569190743253,0.15856852135955,0.158568509515545,0.158586345457005,0.158568514367838,0.158572968170485,0.158568526620232,0.158568973365942,0.158570126152598
"trehalose-skin",0,0,0,0,0,1.63832936106445e-09,4.50883219649256e-09,3.23127768986353e-09,1.02993169548427e-10,6.42308650711243e-10,2.72588696059728e-09,1.84342452413944e-09,0,0,0,0,0,-2.63626898089342e-11,0,0,-8.82424133763493e-10,5.272147540758e-08,-9.98530715889956e-08
"urea-skin",0.0623110033273758,0.201933132314679,0.125000382603681,0.12500196402064,0.126507242045472,0.155691544721615,0.156297689149495,0.156298689901047,0.156668943815638,0.210568403325149,0.217453566994699,0.217364912139707,0.204284352613416,0.228816061132891,0.253180744438495,0.253227900322241,0.253226896540826,0.253227447797269,0.253227898901428,0.253228479705659,0.253227980894329,0.253227966130492,0.253227609224889
"urate-skin",0,0.15324766672893,0.0415254941781582,0.0789382089190316,0.113666862165923,0.113866746045063,0.118909810365567,0.271824974603262,0.161591655501359,0.176344403202682,0.173322557932422,0.17037543971182,0.170369824636817,0.170369694864022,0.170369691996912,0.170369694737028,0.170369685185563,0.170369169987419,0.170370782965718,0.170363266779992,0.170361858772546,0.170375363646991,0.170378622426599
"urocanate-skin",0.6858310626703,0.833760585163032,0.999974412558605,0.988097084427131,0.833910320976572,0.831728401920127,0.831726191305962,0.831726189095319,0.831726189093108,0.831726189093106,0.831726336997288,0.831726189388914,0.831726189093106,0.831726773115015,0.831727354539569,0.831726189093106,0.831730877475871,0.831726189093106,0.831726189093106,0.831726190872751,0.83172618909316,0.83172618909316,0.831726189093106
"valeric acid-skin",0.0714061151531452,0.115205900692941,0.0757498334265768,0.122357843906631,0.0970842285512127,0.0453846591390952,0.07027808044568,0.0894472802241528,0.102240054612872,0.115019671741446,0.132600266211045,0.133007982590407,0.133008403607312,0.133008403607654,0.133008403607654,0.133008403607654,0.133008404355615,0.133008403664789,0.133008227158699,0.133012712669802,0.133008403608187,0.133009742475569,0.133008403025829
"vanillylmandelate-skin",0.0896133351248658,0.0896099651987077,0.0896133351248658,0.0896133351248658,0.0896133351248659,0.0896133351248658,0.0896133351248658,0.0896133351248658,0.0896133351248658,0.0896133351248658,0.0896133351248658,0.0896133351248658,0.0896133351248658,0.0896133351248658,0.0896133351248658,0.0896133351248658,0.0896133351248658,0.0896133351248658,0.0896133351248658,0.0896133351248658,0.0896133351248658,0.0896133351248658,0.0896133351248658
"retinol-skin",0.0800962761362798,0.138506025581646,0.432334033796397,0.0149662815953777,0.0265494268047232,0.0510251790433005,0.0621907634558575,0.0284076847195044,0.219531542573772,0.236645873055255,0.203801086931599,0.10426126355342,0.0451862560496451,0.040275742263891,0.0402712539986953,0.0402704051612948,0.0402452697608541,0.0394855067627397,0.039461095591234,0.0394610575738627,0.0394564234169488,0.0394610713155474,0.0394608019243144
"vitamin D3-skin",0.000196168593181591,0.000824100464247829,0.000196541513628256,0.000287571446746238,0.000507215334502473,0.000603609655026566,0.000781082860165816,0.000799735839978027,0.000858633494786515,0.000914517596269121,0.000914626475325614,0.000914626613230884,0.000914633170272211,0.000914626878300823,0.000914626584416961,0.000914626584416961,0.000914626584416961,0.000914626584416961,0.000914626584416961,0.000914626584254313,0.000914626584416961,0.000914626584416961,0.000914630999243604
"xanthine-skin",0.0389422186989449,0.163747213307798,0.0434936353134104,0.481879519249171,0.113671815974139,0.481715109208788,0.135226863913242,0.176188105711608,0.176379451618627,0.176379643520541,0.176379400570583,0.176379644054194,0.176379405605135,0.176379644066258,0.176380528856592,0.176378949956212,0.176347272492592,0.176367578828172,0.17637925574503,0.176379006297134,0.176379666666379,0.176306044614823,0.176369552106665
"xanthurenate-skin",0,0.0174525835624378,1.81616510719351e-09,-4.34632230283949e-06,0.0278989240642903,0.0289248862257994,0.021622956897571,0.0159421415209186,0.0159256412928946,0.015925723681104,0.0159256341170089,0.0159256341141697,0.0159256363981764,0.0159275941369461,0.015926116621673,0.0159257981118986,0.0159256341141697,0.0159256737329307,0.015925647428974,0.0159275793097397,0.0159256340668052,0.0159275347912612,0.0160258347773342
"dADP-skin",0,0.432949766874641,0.510142145266395,0.510140553099631,0.510139715350702,0.507741483531091,0.768394853830654,0.740588343717501,0.569969058086233,0.424625241833518,0.424693600369443,0.477740843430399,0.42469366747282,0.424693668058283,0.424693665120153,0.424689801127825,0.420892792529061,0.356915243349307,0.394786623633796,0.395228671456196,0.395299221915655,0.395229758590012,0.395229003293581
"4-hydroxyphenylacetate-skin",0.0896133351248658,0.0320461053482027,0.08890568723479,0.135271289185701,0.107703557543204,0.0262536255639489,0.0313818605645271,0.0313917855535635,0.0313917955143494,0.0313917955243103,0.0313917955243202,0.0313917955243202,0.0313917955243203,0.0313917955243203,0.0313917955243203,0.0313917955243203,0.0313917955243203,0.0313917955243203,0.0313917955243203,0.0313917955243203,0.0313917955243203,0.0313917955243203,0.0313917955243203
"4-aminobutanal-Liver",0.542280351883965,0.332534854182009,0.542277560647281,0.540894514192077,0.390519298370472,0.372025431213398,0.372005985829421,0.371998411534373,0.364757691699233,0.327724111184766,0.327754923609366,0.340473783961648,0.3993944558485,0.399736893466666,0.399737359329604,0.399739254936404,0.39975229194434,0.399740832431505,0.399742691238586,0.399737275026916,0.399739530246257,0.39973779030137,0.399750983375369
"4-pyridoxate-Liver",0.966271461100869,0.907157107593979,0.964277472018939,0.935619567845243,0.934682953201544,0.919739227679282,0.90523730481435,0.905208759185547,0.905208730612274,0.905208730583701,0.905208730583672,0.905208730583672,0.905208730583672,0.905208730583672,0.905208730583672,0.905208730583672,0.905208730583672,0.905208730583672,0.905208730583672,0.905208730583672,0.905208730583672,0.905208730583672,0.905208730583672
"provitamin D3-Liver",0.954859770130747,0.621398264295012,0.767858446011715,0.767826607660878,0.746254630299492,0.699386834510093,0.65267952283392,0.652573696696277,0.639195372915038,0.571841768831606,0.571428651620655,0.571428135017942,0.57142830079131,0.57143227308435,0.571706415473385,0.575683705873202,0.576564107334435,0.577106780964709,0.612562320220568,0.612548680758273,0.612574436474375,0.61255883567823,0.612565601442328
"7alpha-hydroxycholest-4-en-3-one-Liver",0.957899150854387,1.00038769379269,1.000000015246,1.00000102260641,1.00000001223509,1,1.00000003197843,1.00000000562341,1.00000000196301,1.00000000155461,1.000000001,1.0000009986396,1,1.00001071076187,1.00000000004446,1.00000017782797,1.00000000562341,1.00000008965617,1.00000003262278,1.00000227283199,1.00002221758879,1.00000008607603,1.00000096926036
"acetoacetate-Liver",0.936590621348639,0.967996032841128,1,0.999999998659795,0.999999998101986,1.00000004952522,0.999993815061222,0.999999999821751,1.00000010187822,1.00000089070959,0.999981067094222,0.975426148018197,0.839663819946188,0.750695686398126,0.750000094154598,0.749999368826569,0.749999982516802,0.750000374476718,0.750005842647912,0.74999581697503,0.750000645761812,0.749996492510458,0.750000123760679
"PAP-Liver",0.994852122535655,1.00047180629467,1.00000017782797,1.00017774088574,1.00017785955359,1.0000000009995,1.00000000100031,1.00000017782801,1.00017785953777,1.000001000001,1.00000100006028,1.00000020945076,1.00000024142921,1.0000056234449,1.0000056183958,1.00000556641602,1.00000001395097,1.00000003269664,1.000001000001,1.00000562463204,1.000001000001,1.00000542596461,1.00000543259096
"carnosine-Liver",0.636395642327043,0.587355613067138,0.636693074061153,0.636671403892085,0.612803323704053,0.578853720420092,0.578853720350232,0.5709400230019,0.543975290364978,0.543975290364962,0.438182686763782,0.425227088817368,0.425212280190801,0.425212265380563,0.425212265365342,0.425212265365342,0.425212265365342,0.425212265365342,0.425212265365304,0.42521226552459,0.425213285623159,0.425212261970138,0.425208443387393
"chenodiol-Liver",0.994852122535655,1.00000005268858,1.00000017188371,1.0000001883165,1.000000001,1,1.00000099946117,1,1,1,1,1.00000003162278,1,1,1.00000000038622,0.999999000335208,1,1,0.99999490691326,1.00000003162281,0.999999993546687,0.999998847773895,0.999999942087705
"cholate-Liver",0.996866471507546,1.00005882188164,1.00000017189584,1.00000017782797,1,1.00000000054921,1.00000000017824,1.00000003162278,1,1.00000003337085,1.00000000000187,1,1,1.00000000017778,1.00000017777094,1,1,1.00000003261236,1.00000000025035,1.000001000001,1,1,1
"coproporphyrin III-Liver",0.867897219153463,0.576253705840912,0.8678899644604,0.864391663277269,0.769286993754441,0.777797042434974,0.72793203010068,0.7024395305478,0.679897634257075,0.601333206204197,0.534885257160983,0.534615451630437,0.420131476077804,0.420453749237742,0.420761288213851,0.420761588159029,0.420761642661769,0.420761590182042,0.420757760058868,0.420761590354362,0.420762424682781,0.420762107139688,0.420761888092534
"fructose-Liver",0.949413230013089,0.908357024769002,1,0.999999999412462,1,1.00000000580124,0.999999968402449,0.999999998621813,0.999997183852062,0.997212491485696,0.845904019191254,0.845885325619363,0.949673713410501,0.99993790708064,0.999999950618155,0.999994578633225,0.995979626466678,0.855075723633962,0.85510262123754,0.855076269215544,0.855076359738319,0.855055018818589,0.855078665117724
"galactose-Liver",0.854666091765749,0.993657129509854,0.999999999204412,1,0.999999999999969,0.999999999720767,0.999999999753555,1.00000000017783,1,0.999999999,0.99999956990671,0.999999966974384,0.999999989455754,0.999999995847669,0.999938853283983,0.950388873094378,0.669190861163229,0.674666863182759,0.674677678545911,0.675086415451387,0.675784495679877,0.674422478740141,0.674376487845
"glucuronate-Liver",0.817006785738452,1.00091746872724,1.00000000580118,1.00000003162278,1.00000000000014,1.00000000017783,1.00000562264561,1.00000006431253,1.00000018907485,0.985577600896536,1.000000001,1.000001000001,1.00000102706203,1.00000301493348,1.00000000005952,1.00000005807693,1.00004849166358,1.00000092582409,1.00003063272993,1,1.00004568964452,1.000005622049,1.00003509304552
"D-ornithine-Liver",0.536388392726421,0.895881625409873,0.999999999943231,0.999999883056544,0.999921948410375,0.955797296404373,0.90054613930873,0.901086966132554,0.90108751886669,0.901087519419437,0.901087519419989,0.90108751941999,0.90108751941999,0.90108751941999,0.90108751941999,0.90108751941999,0.90108751941999,0.90108751941999,0.90108751941999,0.90108751941999,0.90108751941999,0.90108751941999,0.90108751941999
"5,6-Dihydrouracil-Liver",0.519927427719333,0.35769126375233,0.519927345293594,0.519891366084324,0.484789361119286,0.351923637488619,0.351285960935636,0.351285320837004,0.351304963435906,0.351286304612463,0.351285561652525,0.351285328579162,0.351285459514389,0.351296637393916,0.351289242104575,0.351286156436391,0.351287690810036,0.351285683293145,0.351291912710182,0.351283361374823,0.35128843756365,0.351285882877814,0.35128507733125
"dimethylglycine-Liver",0.989983466056467,0.974665063957668,0.992734512152558,0.988709705399361,0.981350264292339,0.974601238208627,0.97474896825036,0.974749299414734,0.974749267168032,0.974751419135018,0.974749328604923,0.974737075593203,0.968437002399528,0.965981544776101,0.965982538784463,0.965987618729831,0.965981842215941,0.965988953596435,0.965981263053797,0.965938154465134,0.965994472623958,0.965980971333279,0.965985000333784
"lauric acid-Liver",0.902188258113889,0.975934619585537,1,0.999999999990286,1,1.00000000199682,1,1,0.99999999999936,0.999999999419742,0.999999940546206,0.999940738011632,0.952084828457729,0.756976387825182,0.756994180856921,0.757577055943058,0.773047165377843,0.773147656588219,0.7730935811485,0.773145074364097,0.773121619963332,0.795295716639272,0.819278966955976
"dodecanoylcarnitine-Liver",0.880038613604741,0.272745378245776,0.877095956187739,0.709041207572742,0.548541176600583,0.631712733804799,0.418272045081212,0.291303085868455,0.311940862280912,0.421461525715552,0.325133653724807,0.244238277110336,0.237655279561521,0.237655227557373,0.237654770465322,0.237648216588153,0.237657702162091,0.237655794474627,0.237669447716521,0.237725667544889,0.254501839982777,0.271946814221036,0.27225517747197
"estrone-Liver",0.996866471507546,0.953268976290621,0.999999999651529,1,0.999999999991867,1.00000002447511,0.999994044073222,0.994114074898626,0.945133150213011,0.952584706725388,0.958254264476689,0.958257884890468,0.95826466604495,0.958264254306917,0.958264224003951,0.958269643053106,0.958264254059097,0.958265212742545,0.958263070079015,0.95826426764202,0.958271526287485,0.958269643141109,0.958293925730524
"FAD-Liver",0.989983466056467,0.999980671758739,1.00000000000009,1.00000001383072,1.00000000333914,0.999999409855524,0.999999993739878,0.999999999468033,0.999999479176289,1.00000562378404,0.999999232534242,0.999999999999366,1,1.00000000000012,1.00000000126329,0.999999999999285,1.00000000001124,1.00000017784414,1,1.00000000000034,1.00000000000064,1.00000000064494,0.999999985708721
"folate-Liver",0.898461137193532,1.00007446554876,1,1.000000000001,1.000000001,1.00000000003144,1.00000000026156,1.00000035565599,1,1.0000015326952,1.00000019412655,1.00000017644555,1.00000082275002,1.00000053603425,1.00000050941036,0.999999896258345,1.00000000596064,1.000000001,1.00017889673258,1.00000163235291,1.00003318078134,1.00000263196478,1.00002008624706
"D-glucarate-Liver",0.84616733206532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"glycocholate-Liver",0.994852122535655,1.00017341596264,1.00000000000001,1.000000001,1.000001000002,1.00000000031502,1.00000000117783,1,1.00000562344484,1.00000226101867,1.00000099993902,1.00003162377563,1.00000505233731,1.00000424311055,1.00000000555578,1.00000035350707,1,1,1.00000000017783,1.00008501738486,1.0000293623204,1.00003580415037,1.00000437718037
"glycolate-Liver",0.983010219416892,1.00037985269417,1.00000008375066,1.00000008997466,1.00000000029246,1.00000003480067,1,1,1,1.0000008081216,1.00000017769418,1.00000322756941,1.0000000700285,1.00000737523799,1.00000068533805,1.0000016856022,1.00000000008614,0.999999956492516,1.00001200966894,1.00000003357066,1.00000642205427,1.00006198157397,1.00001026734037
"glycoursodeoxycholate-Liver",0.994852122535655,1.00022054744373,1.00000000000164,1.00000009522593,1,1,1.00000005936686,1,1.00017785953777,1.0000000105403,1,1,1,1,1.00000000017783,1.00000000000005,1,1,1,1.00000100000125,1,1.00000003162278,1.00000100017883
"guanidinoacetate-Liver",0.940729298509622,0.844814590760203,0.94072855990155,0.940361577672155,0.887548616617516,0.885329235041134,0.841032220079611,0.841032167641523,0.841032167589085,0.841032167589032,0.841032167589032,0.841032167589032,0.841032167589032,0.841032167589032,0.841032167589032,0.841032167589032,0.841032167589032,0.841032167589032,0.841032167589032,0.841032167589032,0.841032167589032,0.841032167589032,0.841032167589032
