"","data.gene.id.full","data.gene.id"
"1830","ENSG00000183814.15","ENSG00000183814"
"1831","ENSG00000143799.12","ENSG00000143799"
"1832","ENSG00000203685.9","ENSG00000203685"
"1833","ENSG00000143772.9","ENSG00000143772"
"1834","ENSG00000143801.16","ENSG00000143801"
"1835","ENSG00000163050.16","ENSG00000163050"
"1836","ENSG00000143776.18","ENSG00000143776"
"1837","ENSG00000181450.17","ENSG00000181450"
"1838","ENSG00000143740.14","ENSG00000143740"
"1839","ENSG00000081692.12","ENSG00000081692"
"1840","ENSG00000185888.5","ENSG00000185888"
"1841","ENSG00000143816.7","ENSG00000143816"
"1842","ENSG00000154342.5","ENSG00000154342"
"1843","ENSG00000143761.15","ENSG00000143761"
"1844","ENSG00000143793.12","ENSG00000143793"
"1845","ENSG00000162910.18","ENSG00000162910"
"1846","ENSG00000143774.16","ENSG00000143774"
"1847","ENSG00000198835.3","ENSG00000198835"
"1848","ENSG00000181873.12","ENSG00000181873"
"1849","ENSG00000162913.9","ENSG00000162913"
"1850","ENSG00000154358.20","ENSG00000154358"
"1851","ENSG00000154370.15","ENSG00000154370"
"1852","ENSG00000162931.11","ENSG00000162931"
"1853","ENSG00000168148.3","ENSG00000168148"
"1854","ENSG00000181218.5","ENSG00000181218"
"1855","ENSG00000196890.4","ENSG00000196890"
"1856","ENSG00000168159.11","ENSG00000168159"
"1857","ENSG00000116574.5","ENSG00000116574"
"1858","ENSG00000177800.2","ENSG00000177800"
"1859","ENSG00000168118.11","ENSG00000168118"
"1860","ENSG00000154429.10","ENSG00000154429"
"1861","ENSG00000143632.14","ENSG00000143632"
"1862","ENSG00000069248.11","ENSG00000069248"
"1863","ENSG00000135776.4","ENSG00000135776"
"1864","ENSG00000135801.9","ENSG00000135801"
"1865","ENSG00000135763.9","ENSG00000135763"
"1866","ENSG00000143641.9","ENSG00000143641"
"1867","ENSG00000177614.10","ENSG00000177614"
"1868","ENSG00000135775.13","ENSG00000135775"
"1869","ENSG00000135744.7","ENSG00000135744"
"1870","ENSG00000135773.12","ENSG00000135773"
"1871","ENSG00000119280.16","ENSG00000119280"
"1872","ENSG00000143643.12","ENSG00000143643"
"1873","ENSG00000173409.13","ENSG00000173409"
"1874","ENSG00000182118.7","ENSG00000182118"
"1875","ENSG00000119283.15","ENSG00000119283"
"1876","ENSG00000143633.12","ENSG00000143633"
"1877","ENSG00000116906.11","ENSG00000116906"
"1878","ENSG00000116903.7","ENSG00000116903"
"1879","ENSG00000010072.15","ENSG00000010072"
"1880","ENSG00000135766.8","ENSG00000135766"
"1881","ENSG00000116918.13","ENSG00000116918"
"1882","ENSG00000162946.21","ENSG00000162946"
"1883","ENSG00000116991.10","ENSG00000116991"
"1884","ENSG00000212916.4","ENSG00000212916"
"1885","ENSG00000135778.11","ENSG00000135778"
"1886","ENSG00000135749.18","ENSG00000135749"
"1887","ENSG00000143674.10","ENSG00000143674"
"1888","ENSG00000135750.14","ENSG00000135750"
"1889","ENSG00000183780.12","ENSG00000183780"
"1890","ENSG00000168275.14","ENSG00000168275"
"1891","ENSG00000059588.9","ENSG00000059588"
"1892","ENSG00000168264.10","ENSG00000168264"
"1893","ENSG00000173726.10","ENSG00000173726"
"1894","ENSG00000188739.14","ENSG00000188739"
"1895","ENSG00000054267.21","ENSG00000054267"
"1896","ENSG00000152904.11","ENSG00000152904"
"1897","ENSG00000116957.12","ENSG00000116957"
"1898","ENSG00000162885.12","ENSG00000162885"
"1899","ENSG00000168243.10","ENSG00000168243"
"1900","ENSG00000143669.13","ENSG00000143669"
"1901","ENSG00000116962.14","ENSG00000116962"
"1902","ENSG00000077585.13","ENSG00000077585"
"1903","ENSG00000086619.13","ENSG00000086619"
"1904","ENSG00000186197.13","ENSG00000186197"
"1905","ENSG00000116977.18","ENSG00000116977"
"1906","ENSG00000119285.10","ENSG00000119285"
"1907","ENSG00000077522.12","ENSG00000077522"
"1908","ENSG00000116984.12","ENSG00000116984"
"1909","ENSG00000244020.2","ENSG00000244020"
"1910","ENSG00000198626.15","ENSG00000198626"
"1911","ENSG00000116996.9","ENSG00000116996"
"1912","ENSG00000270188.1","ENSG00000270188"
"1913","ENSG00000133019.11","ENSG00000133019"
"1914","ENSG00000155816.19","ENSG00000155816"
"1915","ENSG00000180875.4","ENSG00000180875"
"1916","ENSG00000182901.16","ENSG00000182901"
"1917","ENSG00000091483.6","ENSG00000091483"
"1918","ENSG00000117009.11","ENSG00000117009"
"1919","ENSG00000054277.13","ENSG00000054277"
"1920","ENSG00000203668.2","ENSG00000203668"
"1921","ENSG00000162843.17","ENSG00000162843"
"1922","ENSG00000174371.16","ENSG00000174371"
"1923","ENSG00000196289.7","ENSG00000196289"
"1924","ENSG00000197769.5","ENSG00000197769"
"1925","ENSG00000180287.16","ENSG00000180287"
"1926","ENSG00000143702.15","ENSG00000143702"
"1927","ENSG00000054282.15","ENSG00000054282"
"1928","ENSG00000117020.16","ENSG00000117020"
"1929","ENSG00000179456.10","ENSG00000179456"
"1930","ENSG00000173728.10","ENSG00000173728"
"1931","ENSG00000035687.9","ENSG00000035687"
"1932","ENSG00000179397.17","ENSG00000179397"
"1933","ENSG00000121644.18","ENSG00000121644"
"1934","ENSG00000284188.1","ENSG00000284188"
"1935","ENSG00000203667.9","ENSG00000203667"
"1936","ENSG00000153187.18","ENSG00000153187"
"1937","ENSG00000203666.12","ENSG00000203666"
"1938","ENSG00000162849.15","ENSG00000162849"
"1939","ENSG00000185420.18","ENSG00000185420"
"1940","ENSG00000162851.7","ENSG00000162851"
"1941","ENSG00000162852.13","ENSG00000162852"
"1942","ENSG00000143653.9","ENSG00000143653"
"1943","ENSG00000153207.14","ENSG00000153207"
"1944","ENSG00000197472.14","ENSG00000197472"
"1945","ENSG00000277462.1","ENSG00000277462"
"1946","ENSG00000188295.14","ENSG00000188295"
"1947","ENSG00000196418.12","ENSG00000196418"
"1948","ENSG00000162714.12","ENSG00000162714"
"1949","ENSG00000162711.16","ENSG00000162711"
"1950","ENSG00000177535.7","ENSG00000177535"
"1951","ENSG00000169224.12","ENSG00000169224"
"1952","ENSG00000196242.7","ENSG00000196242"
"1953","ENSG00000177489.1","ENSG00000177489"
"1954","ENSG00000177476.3","ENSG00000177476"
"1955","ENSG00000197437.3","ENSG00000197437"
"1956","ENSG00000169214.3","ENSG00000169214"
"1957","ENSG00000241128.1","ENSG00000241128"
"1958","ENSG00000153230.4","ENSG00000153230"
"1959","ENSG00000221888.3","ENSG00000221888"
"1960","ENSG00000196772.3","ENSG00000196772"
"1961","ENSG00000197591.3","ENSG00000197591"
"1962","ENSG00000162722.8","ENSG00000162722"
"1963","ENSG00000238243.3","ENSG00000238243"
"1964","ENSG00000177462.6","ENSG00000177462"
"1965","ENSG00000177275.3","ENSG00000177275"
"1966","ENSG00000187080.8","ENSG00000187080"
"1967","ENSG00000197454.1","ENSG00000197454"
"1968","ENSG00000203663.3","ENSG00000203663"
"1969","ENSG00000198128.3","ENSG00000198128"
"1970","ENSG00000196071.4","ENSG00000196071"
"1971","ENSG00000162727.3","ENSG00000162727"
"1972","ENSG00000198601.2","ENSG00000198601"
"1973","ENSG00000228198.2","ENSG00000228198"
"1974","ENSG00000171180.1","ENSG00000171180"
"1975","ENSG00000177212.3","ENSG00000177212"
"1976","ENSG00000177201.1","ENSG00000177201"
"1977","ENSG00000177186.3","ENSG00000177186"
"1978","ENSG00000177174.1","ENSG00000177174"
"1979","ENSG00000196944.3","ENSG00000196944"
"1980","ENSG00000198104.2","ENSG00000198104"
"1981","ENSG00000175143.3","ENSG00000175143"
"1982","ENSG00000196240.3","ENSG00000196240"
"1983","ENSG00000196539.3","ENSG00000196539"
"1984","ENSG00000203661.3","ENSG00000203661"
"1985","ENSG00000188558.5","ENSG00000188558"
"1986","ENSG00000182783.4","ENSG00000182783"
"1987","ENSG00000183310.3","ENSG00000183310"
"1988","ENSG00000184022.3","ENSG00000184022"
"1989","ENSG00000177151.3","ENSG00000177151"
"1990","ENSG00000187701.3","ENSG00000187701"
"1991","ENSG00000189181.4","ENSG00000189181"
"1992","ENSG00000259823.5","ENSG00000259823"
"1993","ENSG00000175137.10","ENSG00000175137"
"1994","ENSG00000171161.12","ENSG00000171161"
"1995","ENSG00000171163.15","ENSG00000171163"
"1996","ENSG00000185220.11","ENSG00000185220"
"1997","ENSG00000184731.5","ENSG00000184731"
"1998","ENSG00000035115.21","ENSG00000035115"
"1999","ENSG00000143727.15","ENSG00000143727"
"2000","ENSG00000189292.15","ENSG00000189292"
"2001","ENSG00000151353.14","ENSG00000151353"
"2002","ENSG00000172554.11","ENSG00000172554"
"2003","ENSG00000115705.20","ENSG00000115705"
"2004","ENSG00000130508.10","ENSG00000130508"
"2005","ENSG00000186487.17","ENSG00000186487"
"2006","ENSG00000032389.12","ENSG00000032389"
"2007","ENSG00000171853.15","ENSG00000171853"
"2008","ENSG00000182551.13","ENSG00000182551"
"2009","ENSG00000171865.9","ENSG00000171865"
"2010","ENSG00000171863.12","ENSG00000171863"
"2011","ENSG00000118004.17","ENSG00000118004"
"2012","ENSG00000151360.9","ENSG00000151360"
"2013","ENSG00000214866.8","ENSG00000214866"
"2014","ENSG00000176887.6","ENSG00000176887"
"2015","ENSG00000134326.11","ENSG00000134326"
"2016","ENSG00000134321.11","ENSG00000134321"
"2017","ENSG00000151692.14","ENSG00000151692"
"2018","ENSG00000115738.9","ENSG00000115738"
"2019","ENSG00000134313.15","ENSG00000134313"
"2020","ENSG00000143797.11","ENSG00000143797"
"2021","ENSG00000151693.9","ENSG00000151693"
"2022","ENSG00000119185.12","ENSG00000119185"
"2023","ENSG00000119203.13","ENSG00000119203"
"2024","ENSG00000134330.18","ENSG00000134330"
"2025","ENSG00000151694.12","ENSG00000151694"
"2026","ENSG00000134308.13","ENSG00000134308"
"2027","ENSG00000115750.16","ENSG00000115750"
"2028","ENSG00000134317.17","ENSG00000134317"
"2029","ENSG00000172059.10","ENSG00000172059"
"2030","ENSG00000205795.4","ENSG00000205795"
"2031","ENSG00000171848.13","ENSG00000171848"
"2032","ENSG00000115756.12","ENSG00000115756"
"2033","ENSG00000115758.12","ENSG00000115758"
"2034","ENSG00000115761.15","ENSG00000115761"
"2035","ENSG00000143882.10","ENSG00000143882"
"2036","ENSG00000143870.12","ENSG00000143870"
"2037","ENSG00000162975.4","ENSG00000162975"
"2038","ENSG00000150873.11","ENSG00000150873"
"2039","ENSG00000162976.12","ENSG00000162976"
"2040","ENSG00000134318.13","ENSG00000134318"
"2041","ENSG00000169016.16","ENSG00000169016"
"2042","ENSG00000196208.13","ENSG00000196208"
"2043","ENSG00000169006.6","ENSG00000169006"
"2044","ENSG00000134324.11","ENSG00000134324"
"2045","ENSG00000071575.11","ENSG00000071575"
"2046","ENSG00000162981.13","ENSG00000162981"
"2047","ENSG00000151779.12","ENSG00000151779"
"2048","ENSG00000079785.14","ENSG00000079785"
"2049","ENSG00000233718.6","ENSG00000233718"
"2050","ENSG00000134323.11","ENSG00000134323"
"2051","ENSG00000197872.11","ENSG00000197872"
"2052","ENSG00000214842.5","ENSG00000214842"
"2053","ENSG00000163032.11","ENSG00000163032"
"2054","ENSG00000163029.15","ENSG00000163029"
"2055","ENSG00000178295.14","ENSG00000178295"
"2056","ENSG00000151379.3","ENSG00000151379"
"2057","ENSG00000170745.11","ENSG00000170745"
"2058","ENSG00000240857.1","ENSG00000240857"
"2059","ENSG00000185013.16","ENSG00000185013"
"2060","ENSG00000143867.6","ENSG00000143867"
"2061","ENSG00000183891.5","ENSG00000183891"
"2062","ENSG00000118965.14","ENSG00000118965"
"2063","ENSG00000132031.12","ENSG00000132031"
"2064","ENSG00000068697.6","ENSG00000068697"
"2065","ENSG00000115884.10","ENSG00000115884"
"2066","ENSG00000055917.15","ENSG00000055917"
"2067","ENSG00000143878.9","ENSG00000143878"
"2068","ENSG00000118960.12","ENSG00000118960"
"2069","ENSG00000143869.6","ENSG00000143869"
"2070","ENSG00000118961.14","ENSG00000118961"
"2071","ENSG00000084674.14","ENSG00000084674"
"2072","ENSG00000218819.4","ENSG00000218819"
"2073","ENSG00000119771.14","ENSG00000119771"
"2074","ENSG00000119778.14","ENSG00000119778"
"2075","ENSG00000173960.13","ENSG00000173960"
"2076","ENSG00000205639.9","ENSG00000205639"
"2077","ENSG00000163026.11","ENSG00000163026"
"2078","ENSG00000119782.13","ENSG00000119782"
"2079","ENSG00000115128.6","ENSG00000115128"
"2080","ENSG00000219626.8","ENSG00000219626"
"2081","ENSG00000115129.13","ENSG00000115129"
"2082","ENSG00000176732.6","ENSG00000176732"
"2083","ENSG00000186453.12","ENSG00000186453"
"2084","ENSG00000198399.14","ENSG00000198399"
"2085","ENSG00000084676.15","ENSG00000084676"
"2086","ENSG00000184924.5","ENSG00000184924"
"2087","ENSG00000138092.10","ENSG00000138092"
"2088","ENSG00000138031.14","ENSG00000138031"
"2089","ENSG00000115137.11","ENSG00000115137"
"2090","ENSG00000084710.13","ENSG00000084710"
"2091","ENSG00000115138.10","ENSG00000115138"
"2092","ENSG00000119772.16","ENSG00000119772"
"2093","ENSG00000138101.18","ENSG00000138101"
"2094","ENSG00000143970.16","ENSG00000143970"
"2095","ENSG00000084731.14","ENSG00000084731"
"2096","ENSG00000084733.10","ENSG00000084733"
"2097","ENSG00000157833.12","ENSG00000157833"
"2098","ENSG00000084754.10","ENSG00000084754"
"2099","ENSG00000138029.13","ENSG00000138029"
"2100","ENSG00000173567.14","ENSG00000173567"
"2101","ENSG00000138018.17","ENSG00000138018"
"2102","ENSG00000157856.10","ENSG00000157856"
"2103","ENSG00000115155.16","ENSG00000115155"
"2104","ENSG00000173557.14","ENSG00000173557"
"2105","ENSG00000157884.10","ENSG00000157884"
"2106","ENSG00000171303.6","ENSG00000171303"
"2107","ENSG00000213699.8","ENSG00000213699"
"2108","ENSG00000115163.14","ENSG00000115163"
"2109","ENSG00000157851.16","ENSG00000157851"
"2110","ENSG00000084764.10","ENSG00000084764"
"2111","ENSG00000119777.18","ENSG00000119777"
"2112","ENSG00000084693.15","ENSG00000084693"
"2113","ENSG00000228474.5","ENSG00000228474"
"2114","ENSG00000138080.13","ENSG00000138080"
"2115","ENSG00000138030.12","ENSG00000138030"
"2116","ENSG00000138028.15","ENSG00000138028"
"2117","ENSG00000143994.13","ENSG00000143994"
"2118","ENSG00000138073.13","ENSG00000138073"
"2119","ENSG00000186143.10","ENSG00000186143"
"2120","ENSG00000163792.6","ENSG00000163792"
"2121","ENSG00000138074.14","ENSG00000138074"
"2122","ENSG00000138085.16","ENSG00000138085"
"2123","ENSG00000084774.13","ENSG00000084774"
"2124","ENSG00000115194.10","ENSG00000115194"
"2125","ENSG00000163793.12","ENSG00000163793"
"2126","ENSG00000138100.13","ENSG00000138100"
"2127","ENSG00000163794.6","ENSG00000163794"
"2128","ENSG00000115204.14","ENSG00000115204"
"2129","ENSG00000115207.13","ENSG00000115207"
"2130","ENSG00000115211.15","ENSG00000115211"
"2131","ENSG00000115234.10","ENSG00000115234"
"2132","ENSG00000163795.13","ENSG00000163795"
"2133","ENSG00000115241.10","ENSG00000115241"
"2134","ENSG00000115216.13","ENSG00000115216"
"2135","ENSG00000157992.12","ENSG00000157992"
"2136","ENSG00000138002.14","ENSG00000138002"
"2137","ENSG00000115226.9","ENSG00000115226"
"2138","ENSG00000084734.8","ENSG00000084734"
"2139","ENSG00000221843.4","ENSG00000221843"
"2140","ENSG00000243943.9","ENSG00000243943"
"2141","ENSG00000176714.9","ENSG00000176714"
"2142","ENSG00000198522.13","ENSG00000198522"
"2143","ENSG00000119760.15","ENSG00000119760"
"2144","ENSG00000163798.13","ENSG00000163798"
"2145","ENSG00000243147.7","ENSG00000243147"
"2146","ENSG00000171174.13","ENSG00000171174"
"2147","ENSG00000158019.20","ENSG00000158019"
"2148","ENSG00000075426.11","ENSG00000075426"
"2149","ENSG00000163803.12","ENSG00000163803"
"2150","ENSG00000213639.9","ENSG00000213639"
"2151","ENSG00000163806.15","ENSG00000163806"
"2152","ENSG00000171103.10","ENSG00000171103"
"2153","ENSG00000163811.11","ENSG00000163811"
"2154","ENSG00000189350.12","ENSG00000189350"
"2155","ENSG00000179270.6","ENSG00000179270"
"2156","ENSG00000115295.19","ENSG00000115295"
"2157","ENSG00000171094.16","ENSG00000171094"
"2158","ENSG00000119801.12","ENSG00000119801"
"2159","ENSG00000213626.11","ENSG00000213626"
"2160","ENSG00000172954.13","ENSG00000172954"
"2161","ENSG00000162949.16","ENSG00000162949"
"2162","ENSG00000158089.14","ENSG00000158089"
"2163","ENSG00000214711.9","ENSG00000214711"
"2164","ENSG00000013016.15","ENSG00000013016"
"2165","ENSG00000158125.9","ENSG00000158125"
"2166","ENSG00000277893.1","ENSG00000277893"
"2167","ENSG00000162959.13","ENSG00000162959"
"2168","ENSG00000162961.13","ENSG00000162961"
"2169","ENSG00000021574.11","ENSG00000021574"
"2170","ENSG00000152683.14","ENSG00000152683"
"2171","ENSG00000091106.18","ENSG00000091106"
"2172","ENSG00000119820.10","ENSG00000119820"
"2173","ENSG00000115760.13","ENSG00000115760"
"2174","ENSG00000018699.11","ENSG00000018699"
"2175","ENSG00000049323.15","ENSG00000049323"
"2176","ENSG00000152689.17","ENSG00000152689"
"2177","ENSG00000119812.18","ENSG00000119812"
"2178","ENSG00000150938.9","ENSG00000150938"
"2179","ENSG00000171055.14","ENSG00000171055"
"2180","ENSG00000205221.12","ENSG00000205221"
"2181","ENSG00000115808.11","ENSG00000115808"
"2182","ENSG00000008869.11","ENSG00000008869"
"2183","ENSG00000152133.14","ENSG00000152133"
"2184","ENSG00000055332.16","ENSG00000055332"
"2185","ENSG00000138068.10","ENSG00000138068"
"2186","ENSG00000218739.9","ENSG00000218739"
"2187","ENSG00000115816.14","ENSG00000115816"
"2188","ENSG00000003509.15","ENSG00000003509"
"2189","ENSG00000115825.9","ENSG00000115825"
"2190","ENSG00000115828.15","ENSG00000115828"
"2191","ENSG00000163171.7","ENSG00000163171"
"2192","ENSG00000115841.19","ENSG00000115841"
"2193","ENSG00000138061.11","ENSG00000138061"
"2194","ENSG00000119787.13","ENSG00000119787"
"2195","ENSG00000143889.15","ENSG00000143889"
"2196","ENSG00000143891.16","ENSG00000143891"
"2197","ENSG00000115875.18","ENSG00000115875"
"2198","ENSG00000152147.10","ENSG00000152147"
"2199","ENSG00000163214.20","ENSG00000163214"
"2200","ENSG00000188010.12","ENSG00000188010"
"2201","ENSG00000214694.10","ENSG00000214694"
"2202","ENSG00000115904.12","ENSG00000115904"
"2203","ENSG00000205111.8","ENSG00000205111"
"2204","ENSG00000011566.14","ENSG00000011566"
"2205","ENSG00000152154.10","ENSG00000152154"
"2206","ENSG00000138050.14","ENSG00000138050"
"2207","ENSG00000183023.18","ENSG00000183023"
"2208","ENSG00000205086.6","ENSG00000205086"
"2209","ENSG00000162878.12","ENSG00000162878"
"2210","ENSG00000143924.18","ENSG00000143924"
"2211","ENSG00000115944.14","ENSG00000115944"
"2212","ENSG00000171126.7","ENSG00000171126"
"2213","ENSG00000057935.13","ENSG00000057935"
"2214","ENSG00000162881.6","ENSG00000162881"
"2215","ENSG00000162882.14","ENSG00000162882"
"2216","ENSG00000152518.7","ENSG00000152518"
"2217","ENSG00000115970.18","ENSG00000115970"
"2218","ENSG00000152527.13","ENSG00000152527"
"2219","ENSG00000223658.7","ENSG00000223658"
"2220","ENSG00000138036.18","ENSG00000138036"
"2221","ENSG00000138075.11","ENSG00000138075"
"2222","ENSG00000143921.6","ENSG00000143921"
"2223","ENSG00000138095.18","ENSG00000138095"
"2224","ENSG00000138032.20","ENSG00000138032"
"2225","ENSG00000138079.13","ENSG00000138079"
"2226","ENSG00000138078.15","ENSG00000138078"
"2227","ENSG00000143919.14","ENSG00000143919"
"2228","ENSG00000138083.4","ENSG00000138083"
"2229","ENSG00000170577.7","ENSG00000170577"
"2230","ENSG00000068784.12","ENSG00000068784"
"2231","ENSG00000171132.13","ENSG00000171132"
"2232","ENSG00000116016.13","ENSG00000116016"
"2233","ENSG00000187600.12","ENSG00000187600"
"2234","ENSG00000250565.6","ENSG00000250565"
"2235","ENSG00000119729.11","ENSG00000119729"
"2236","ENSG00000151665.12","ENSG00000151665"
"2237","ENSG00000119878.5","ENSG00000119878"
"2238","ENSG00000171150.7","ENSG00000171150"
"2239","ENSG00000180398.11","ENSG00000180398"
"2240","ENSG00000068724.15","ENSG00000068724"
"2241","ENSG00000239605.9","ENSG00000239605"
"2242","ENSG00000273269.2","ENSG00000273269"
"2243","ENSG00000143933.16","ENSG00000143933"
"2244","ENSG00000119888.10","ENSG00000119888"
"2245","ENSG00000095002.13","ENSG00000095002"
"2246","ENSG00000184261.4","ENSG00000184261"
"2247","ENSG00000116062.14","ENSG00000116062"
"2248","ENSG00000138081.20","ENSG00000138081"
"2249","ENSG00000170802.15","ENSG00000170802"
"2250","ENSG00000162869.15","ENSG00000162869"
"2251","ENSG00000243244.5","ENSG00000243244"
"2252","ENSG00000242441.7","ENSG00000242441"
"2253","ENSG00000138039.14","ENSG00000138039"
"2254","ENSG00000068781.21","ENSG00000068781"
"2255","ENSG00000170820.11","ENSG00000170820"
